2022-04-27 00:29:36.503288,---,---,---,---

2022-04-27 00:29:37.646371,CH1643,Biomolecules,Proteins - 2,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:29:41.925355,CH620,P-Block Elements,Simple Oxides,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:29:43.715488,CH284,Electrochemistry,Fuel Cells,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:29:46.097695,CH567,P-Block Elements,Phosphine,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:29:48.016839,CH253,Electrochemistry,Electrolytic Solutions,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:29:49.814974,CH485,Elements Principles & Processes,Refining,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:29:51.725124,CH585,P-Block Elements,Phosphorus Oxoacids,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:29:54.706336,CH1099,"Alcohols, Phenols & Ethers",Alcohols Nomenclature - 2,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:29:56.515472,CH820,Coordination Compounds,Werner's Theory,"Homogeneity refers to uniformity in composition, which is a characteristic property of crystalline solids. Isotropy is when the values of physical properties do not change with direction throughout the body of the solid. Crystalline solids are anisotropic because the composition of the solid changes with direction, hence the physical properties also change with direction.",b,a

2022-04-27 00:29:58.401616,CH1307,"Aldehydes, Ketones & Carboxylic Acids",Physical Properties,"Homogeneity refers to uniformity in composition, which is a characteristic property of crystalline solids. Isotropy is when the values of physical properties do not change with direction throughout the body of the solid. Crystalline solids are anisotropic because the composition of the solid changes with direction, hence the physical properties also change with direction.",b,a

2022-04-27 00:30:00.236764,CH124,Solutions,Solutions Concentration,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:30:02.162929,CH931,Coordination Compounds,Importance & Applications,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:30:03.943065,CH1662,Biomolecules,Enzymes,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:30:05.598188,CH1267,"Aldehydes, Ketones & Carboxylic Acids",Aldehydes & Ketones Uses,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:30:07.477329,CH100,Solid State,Solid Magnetic Properties,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:30:09.362483,CH1190,"Aldehydes, Ketones & Carboxylic Acids",Nomenclature - 1,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:30:11.181611,CH1063,Haloalkanes & Haloarenes,Polyhalogen Compounds,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:30:13.008748,CH340,Chemical Kinetics,Pseudo First Order Reaction,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:30:14.811897,CH784,D & F-Block Elements,Lanthanoids,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:30:16.463006,CH1231,"Aldehydes, Ketones & Carboxylic Acids",Physical Properties,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:30:18.364661,CH1529,Amines,Chemical Reactions - 1,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:30:21.767627,CH1198,"Aldehydes, Ketones & Carboxylic Acids",Nomenclature - 1,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:30:33.963846,CH221,Electrochemistry,Galvanic Cells,"Crystalline solids are composed of many small crystals, each of which is called a unit cell. It is a specific term. Monomer is the basic unit for a polymer, and atoms make up molecules, which can further arrange themselves to form solids, liquids or gases.",c,a

2022-04-27 00:30:36.092347,CH187,Solutions,Colligative Properties-2,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:30:37.881481,CH131,Solutions,Solutions Concentration,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:30:39.554607,CH445,Elements Principles & Processes,Crude Metal Extraction,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:30:42.840347,CH509,P-Block Elements,Group 15 Elements,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:30:44.723488,CH902,Coordination Compounds,Compounds Bonding - 1,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:30:46.580629,CH754,D & F-Block Elements,D-Block Configurations,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:30:48.321761,CH904,Coordination Compounds,Compounds Bonding - 1,"Homogeneity refers to uniformity in composition, which is a characteristic property of crystalline solids. Isotropy is when the values of physical properties do not change with direction throughout the body of the solid. Crystalline solids are anisotropic because the composition of the solid changes with direction, hence the physical properties also change with direction.",b,a

END
END
2022-04-27 00:31:16.835166,---,---,---,---

2022-04-27 00:31:17.922248,CH1079,"Alcohols, Phenols & Ethers",Alcohols Classification,"Homogeneity refers to uniformity in composition, which is a characteristic property of crystalline solids. Isotropy is when the values of physical properties do not change with direction throughout the body of the solid. Crystalline solids are anisotropic because the composition of the solid changes with direction, hence the physical properties also change with direction.",b,a

2022-04-27 00:31:21.808461,CH1300,"Aldehydes, Ketones & Carboxylic Acids",Physical Properties,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:31:24.672641,CH13,Solid State,Amorphous Solids,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:31:26.590785,CH1043,Haloalkanes & Haloarenes,Chemical Reactions - 3,"Amorphous solids behave like fluids and flow very slowly under the influence of gravity. Hence, they are said to be supercooled liquids.",a,a

2022-04-27 00:31:28.358304,CH513,P-Block Elements,Dinitrogen,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:38:00.060476,CH988,Haloalkanes & Haloarenes,Haloarenes Preparation,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:38:02.113542,CH1149,"Alcohols, Phenols & Ethers",Alcohols & Phenols - 3,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:38:03.917676,CH93,Solid State,Solid Electrical Properties,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:38:07.152731,CH868,Coordination Compounds,Isomerism - 1,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:38:09.004870,CH562,P-Block Elements,Phosphorus-Allotropic Forms,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:38:11.566378,CH951,Haloalkanes & Haloarenes,Haloalkanes Nomenclature,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:38:13.400519,CH1709,Polymers,Polymers Classification,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:38:16.267392,CH738,D & F-Block Elements,Periodic Table Position,"Homogeneity refers to uniformity in composition, which is a characteristic property of crystalline solids. Isotropy is when the values of physical properties do not change with direction throughout the body of the solid. Crystalline solids are anisotropic because the composition of the solid changes with direction, hence the physical properties also change with direction.",b,a

2022-04-27 00:38:18.911390,CH1147,"Alcohols, Phenols & Ethers",Alcohols & Phenols - 3,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:38:21.027933,CH1708,Polymers,Polymers Classification,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:38:22.919076,CH1368,Amines,Amines Classification,"Homogeneity refers to uniformity in composition, which is a characteristic property of crystalline solids. Isotropy is when the values of physical properties do not change with direction throughout the body of the solid. Crystalline solids are anisotropic because the composition of the solid changes with direction, hence the physical properties also change with direction.",b,a

2022-04-27 00:38:24.784268,CH802,D & F-Block Elements,D & F-Block Elements,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:38:27.506390,CH799,D & F-Block Elements,D & F-Block Elements,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:38:29.406533,CH669,P-Block Elements,Sulphur Oxoacids,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:38:31.247671,CH1255,"Aldehydes, Ketones & Carboxylic Acids",Chemical Reactions - 2,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:38:32.991804,CH1341,"Aldehydes, Ketones & Carboxylic Acids",Chemical Reactions - 3,"Homogeneity refers to uniformity in composition, which is a characteristic property of crystalline solids. Isotropy is when the values of physical properties do not change with direction throughout the body of the solid. Crystalline solids are anisotropic because the composition of the solid changes with direction, hence the physical properties also change with direction.",b,a

2022-04-27 00:38:36.192013,CH970,Haloalkanes & Haloarenes,Haloalkanes Preparation,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:38:38.194382,CH1145,"Alcohols, Phenols & Ethers",Alcohols & Phenols - 3,"Homogeneity refers to uniformity in composition, which is a characteristic property of crystalline solids. Isotropy is when the values of physical properties do not change with direction throughout the body of the solid. Crystalline solids are anisotropic because the composition of the solid changes with direction, hence the physical properties also change with direction.",b,a

2022-04-27 00:38:40.362405,CH64,Solid State,Packing Efficiency,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:38:42.301238,CH1448,Amines,Amine Chemical Reaction-1,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

END
END

2022-04-27 00:29:36.503288,---,---,---,---

2022-04-27 00:29:37.646371,CH1643,Biomolecules,Proteins - 2,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:29:41.925355,CH620,P-Block Elements,Simple Oxides,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:29:43.715488,CH284,Electrochemistry,Fuel Cells,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:29:46.097695,CH567,P-Block Elements,Phosphine,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:29:48.016839,CH253,Electrochemistry,Electrolytic Solutions,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:29:49.814974,CH485,Elements Principles & Processes,Refining,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:29:51.725124,CH585,P-Block Elements,Phosphorus Oxoacids,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:29:54.706336,CH1099,"Alcohols, Phenols & Ethers",Alcohols Nomenclature - 2,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:29:56.515472,CH820,Coordination Compounds,Werner's Theory,"Homogeneity refers to uniformity in composition, which is a characteristic property of crystalline solids. Isotropy is when the values of physical properties do not change with direction throughout the body of the solid. Crystalline solids are anisotropic because the composition of the solid changes with direction, hence the physical properties also change with direction.",b,a

2022-04-27 00:29:58.401616,CH1307,"Aldehydes, Ketones & Carboxylic Acids",Physical Properties,"Homogeneity refers to uniformity in composition, which is a characteristic property of crystalline solids. Isotropy is when the values of physical properties do not change with direction throughout the body of the solid. Crystalline solids are anisotropic because the composition of the solid changes with direction, hence the physical properties also change with direction.",b,a

2022-04-27 00:30:00.236764,CH124,Solutions,Solutions Concentration,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:30:02.162929,CH931,Coordination Compounds,Importance & Applications,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:30:03.943065,CH1662,Biomolecules,Enzymes,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:30:05.598188,CH1267,"Aldehydes, Ketones & Carboxylic Acids",Aldehydes & Ketones Uses,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:30:07.477329,CH100,Solid State,Solid Magnetic Properties,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:30:09.362483,CH1190,"Aldehydes, Ketones & Carboxylic Acids",Nomenclature - 1,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:30:11.181611,CH1063,Haloalkanes & Haloarenes,Polyhalogen Compounds,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:30:13.008748,CH340,Chemical Kinetics,Pseudo First Order Reaction,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:30:14.811897,CH784,D & F-Block Elements,Lanthanoids,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:30:16.463006,CH1231,"Aldehydes, Ketones & Carboxylic Acids",Physical Properties,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:30:18.364661,CH1529,Amines,Chemical Reactions - 1,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:30:21.767627,CH1198,"Aldehydes, Ketones & Carboxylic Acids",Nomenclature - 1,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:30:33.963846,CH221,Electrochemistry,Galvanic Cells,"Crystalline solids are composed of many small crystals, each of which is called a unit cell. It is a specific term. Monomer is the basic unit for a polymer, and atoms make up molecules, which can further arrange themselves to form solids, liquids or gases.",c,a

2022-04-27 00:30:36.092347,CH187,Solutions,Colligative Properties-2,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:30:37.881481,CH131,Solutions,Solutions Concentration,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:30:39.554607,CH445,Elements Principles & Processes,Crude Metal Extraction,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:30:42.840347,CH509,P-Block Elements,Group 15 Elements,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:30:44.723488,CH902,Coordination Compounds,Compounds Bonding - 1,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:30:46.580629,CH754,D & F-Block Elements,D-Block Configurations,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:30:48.321761,CH904,Coordination Compounds,Compounds Bonding - 1,"Homogeneity refers to uniformity in composition, which is a characteristic property of crystalline solids. Isotropy is when the values of physical properties do not change with direction throughout the body of the solid. Crystalline solids are anisotropic because the composition of the solid changes with direction, hence the physical properties also change with direction.",b,a

END
END
2022-04-27 00:31:16.835166,---,---,---,---

2022-04-27 00:31:17.922248,CH1079,"Alcohols, Phenols & Ethers",Alcohols Classification,"Homogeneity refers to uniformity in composition, which is a characteristic property of crystalline solids. Isotropy is when the values of physical properties do not change with direction throughout the body of the solid. Crystalline solids are anisotropic because the composition of the solid changes with direction, hence the physical properties also change with direction.",b,a

2022-04-27 00:31:21.808461,CH1300,"Aldehydes, Ketones & Carboxylic Acids",Physical Properties,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:31:24.672641,CH13,Solid State,Amorphous Solids,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:31:26.590785,CH1043,Haloalkanes & Haloarenes,Chemical Reactions - 3,"Amorphous solids behave like fluids and flow very slowly under the influence of gravity. Hence, they are said to be supercooled liquids.",a,a

2022-04-27 00:31:28.358304,CH513,P-Block Elements,Dinitrogen,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:38:00.060476,CH988,Haloalkanes & Haloarenes,Haloarenes Preparation,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:38:02.113542,CH1149,"Alcohols, Phenols & Ethers",Alcohols & Phenols - 3,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:38:03.917676,CH93,Solid State,Solid Electrical Properties,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:38:07.152731,CH868,Coordination Compounds,Isomerism - 1,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:38:09.004870,CH562,P-Block Elements,Phosphorus-Allotropic Forms,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:38:11.566378,CH951,Haloalkanes & Haloarenes,Haloalkanes Nomenclature,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:38:13.400519,CH1709,Polymers,Polymers Classification,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:38:16.267392,CH738,D & F-Block Elements,Periodic Table Position,"Homogeneity refers to uniformity in composition, which is a characteristic property of crystalline solids. Isotropy is when the values of physical properties do not change with direction throughout the body of the solid. Crystalline solids are anisotropic because the composition of the solid changes with direction, hence the physical properties also change with direction.",b,a

2022-04-27 00:38:18.911390,CH1147,"Alcohols, Phenols & Ethers",Alcohols & Phenols - 3,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:38:21.027933,CH1708,Polymers,Polymers Classification,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:38:22.919076,CH1368,Amines,Amines Classification,"Homogeneity refers to uniformity in composition, which is a characteristic property of crystalline solids. Isotropy is when the values of physical properties do not change with direction throughout the body of the solid. Crystalline solids are anisotropic because the composition of the solid changes with direction, hence the physical properties also change with direction.",b,a

2022-04-27 00:38:24.784268,CH802,D & F-Block Elements,D & F-Block Elements,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:38:27.506390,CH799,D & F-Block Elements,D & F-Block Elements,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:38:29.406533,CH669,P-Block Elements,Sulphur Oxoacids,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:38:31.247671,CH1255,"Aldehydes, Ketones & Carboxylic Acids",Chemical Reactions - 2,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:38:32.991804,CH1341,"Aldehydes, Ketones & Carboxylic Acids",Chemical Reactions - 3,"Homogeneity refers to uniformity in composition, which is a characteristic property of crystalline solids. Isotropy is when the values of physical properties do not change with direction throughout the body of the solid. Crystalline solids are anisotropic because the composition of the solid changes with direction, hence the physical properties also change with direction.",b,a

2022-04-27 00:38:36.192013,CH970,Haloalkanes & Haloarenes,Haloalkanes Preparation,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:38:38.194382,CH1145,"Alcohols, Phenols & Ethers",Alcohols & Phenols - 3,"Homogeneity refers to uniformity in composition, which is a characteristic property of crystalline solids. Isotropy is when the values of physical properties do not change with direction throughout the body of the solid. Crystalline solids are anisotropic because the composition of the solid changes with direction, hence the physical properties also change with direction.",b,a

2022-04-27 00:38:40.362405,CH64,Solid State,Packing Efficiency,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

2022-04-27 00:38:42.301238,CH1448,Amines,Amine Chemical Reaction-1,"Quartz glass does not have a perfectly ordered structure, hence it is classified as an amorphous solid. The rest are crystalline solids due to ordered structures.",b,a

END
END
